Year,Category,Country,CommodityName,Amount
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Trinidad & Tobago,Clothing & footwear,-0.00536822
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Trinidad & Tobago,Education,-0.00631276
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Trinidad & Tobago,"Food, beverages & tobacco",-0.00337963
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Trinidad & Tobago,House furnishing & operations,-0.00696034
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Trinidad & Tobago,Medical care,-0.00773629
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Trinidad & Tobago,Other,-0.00767672
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Trinidad & Tobago,Recreation,-0.00824048
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Trinidad & Tobago,Transport & communication,-0.00704225
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Tunisia,Clothing & footwear,-0.00562901
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Tunisia,Education,-0.00662067
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Tunisia,"Food, beverages & tobacco",-0.00348185
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Tunisia,House furnishing & operations,-0.00729042
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Tunisia,Medical care,-0.00808232
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Tunisia,Other,-0.00802193
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Tunisia,Recreation,-0.00859078
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Tunisia,Transport & communication,-0.00737456
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Turkey,Clothing & footwear,-0.00440031
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Turkey,Education,-0.00517126
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Turkey,"Food, beverages & tobacco",-0.00293052
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Turkey,House furnishing & operations,-0.00573046
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Turkey,Medical care,-0.00643625
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Turkey,Other,-0.00638061
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Turkey,Recreation,-0.00691727
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Turkey,Transport & communication,-0.00580307
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Turkmenistan,Clothing & footwear,0.00209101
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Turkmenistan,Education,0.00245262
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Turkmenistan,"Food, beverages & tobacco",0.00168722
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Turkmenistan,House furnishing & operations,0.00284862
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Turkmenistan,Medical care,0.00368065
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Turkmenistan,Other,0.00359329
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Turkmenistan,Recreation,0.00472091
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Turkmenistan,Transport & communication,0.00291285
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Ukraine,Clothing & footwear,-0.00233694
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Ukraine,Education,-0.00274352
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Ukraine,"Food, beverages & tobacco",-0.00169645
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Ukraine,House furnishing & operations,-0.00307727
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Ukraine,Medical care,-0.00355522
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Ukraine,Other,-0.00351495
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Ukraine,Recreation,-0.00392432
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Ukraine,Transport & communication,-0.00312334
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,United Kingdom,Clothing & footwear,-0.00935892
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,United Kingdom,Education,-0.0110464
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,United Kingdom,"Food, beverages & tobacco",-0.00341076
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,United Kingdom,House furnishing & operations,-0.01197108
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,United Kingdom,Medical care,-0.01289792
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,United Kingdom,Other,-0.01283266
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,United Kingdom,Recreation,-0.01341646
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,United Kingdom,Transport & communication,-0.01207739
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,United States,Clothing & footwear,-0.01108996
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,United States,Education,-0.01311846
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,United States,"Food, beverages & tobacco",-0.00126912
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,United States,House furnishing & operations,-0.01412989
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,United States,Medical care,-0.01508098
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,United States,Other,-0.01501594
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,United States,Recreation,-0.01558782
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,United States,Transport & communication,-0.01424206
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Uruguay,Clothing & footwear,-0.00572849
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Uruguay,Education,-0.00673818
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Uruguay,"Food, beverages & tobacco",-0.00351847
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Uruguay,House furnishing & operations,-0.00741621
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Uruguay,Medical care,-0.00821391
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Uruguay,Other,-0.00815322
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Uruguay,Recreation,-0.0087238
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Uruguay,Transport & communication,-0.00750117
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Uzbekistan,Clothing & footwear,-0.00009685
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Uzbekistan,Education,-0.00011363
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Uzbekistan,"Food, beverages & tobacco",-0.00007485
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Uzbekistan,House furnishing & operations,-0.00012948
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Uzbekistan,Medical care,-0.00015638
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Uzbekistan,Other,-0.00015389
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Uzbekistan,Recreation,-0.00018152
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Uzbekistan,Transport & communication,-0.00013184
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Venezuela,Clothing & footwear,-0.00303487
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Venezuela,Education,-0.00356397
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Venezuela,"Food, beverages & tobacco",-0.00214826
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Venezuela,House furnishing & operations,-0.00398023
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Venezuela,Medical care,-0.0045499
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Venezuela,Other,-0.00450305
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Venezuela,Recreation,-0.00496986
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Venezuela,Transport & communication,-0.00403646
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Vietnam,Clothing & footwear,0.00131544
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Vietnam,Education,0.00154296
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Vietnam,"Food, beverages & tobacco",0.00104689
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Vietnam,House furnishing & operations,0.0017792
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Vietnam,Medical care,0.00223602
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Vietnam,Other,0.00219038
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Vietnam,Recreation,0.00274222
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Vietnam,Transport & communication,0.00181631
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Yemen,Clothing & footwear,0.00476919
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Yemen,Education,0.00559565
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Yemen,"Food, beverages & tobacco",0.00399817
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Yemen,House furnishing & operations,0.0066972
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Yemen,Medical care,0.01008089
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Yemen,Other,0.00962924
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Yemen,Recreation,0.01920735
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Yemen,Transport & communication,0.00689987
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Zambia,Clothing & footwear,0.00477899
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Zambia,Education,0.00560715
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Zambia,"Food, beverages & tobacco",0.00400685
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Zambia,House furnishing & operations,0.00671182
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Zambia,Medical care,0.01011111
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Zambia,Other,0.00965684
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Zambia,Recreation,0.01932501
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Zambia,Transport & communication,0.00691517
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Zimbabwe,Clothing & footwear,-0.00146483
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Zimbabwe,Education,-0.00171914
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Zimbabwe,"Food, beverages & tobacco",-0.00109272
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Zimbabwe,House furnishing & operations,-0.00193947
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Zimbabwe,Medical care,-0.00227493
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Zimbabwe,Other,-0.00224571
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Zimbabwe,Recreation,-0.00255156
1996,Uncompensated cross-price elasticity with price change for gross rent/fuel/power,Zimbabwe,Transport & communication,-0.00197076
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Albania,Clothing & footwear,-0.00072665
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Albania,Education,-0.00085276
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Albania,"Food, beverages & tobacco",-0.00054479
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Albania,"Gross rent, fuel & power",-0.0009666
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Albania,Medical care,-0.00113364
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Albania,Other,-0.00111869
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Albania,Recreation,-0.00127621
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Albania,Transport & communication,-0.00097901
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Antigua & Barbuda,Clothing & footwear,-0.00234098
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Antigua & Barbuda,Education,-0.00275233
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Antigua & Barbuda,"Food, beverages & tobacco",-0.00150054
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Antigua & Barbuda,"Gross rent, fuel & power",-0.00304693
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Antigua & Barbuda,Medical care,-0.00338777
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Antigua & Barbuda,Other,-0.00336079
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Antigua & Barbuda,Recreation,-0.00361742
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Antigua & Barbuda,Transport & communication,-0.00307559
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Argentina,Clothing & footwear,-0.00302191
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Argentina,Education,-0.00355724
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Argentina,"Food, beverages & tobacco",-0.00171529
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Argentina,"Gross rent, fuel & power",-0.0039067
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Argentina,Medical care,-0.00428014
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Argentina,Other,-0.0042517
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Argentina,Recreation,-0.00451497
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Argentina,Transport & communication,-0.00393933
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Armenia,Clothing & footwear,-0.00046074
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Armenia,Education,-0.00054061
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Armenia,"Food, beverages & tobacco",-0.00035122
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Armenia,"Gross rent, fuel & power",-0.00061566
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Armenia,Medical care,-0.00073123
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Armenia,Other,-0.00072061
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Armenia,Recreation,-0.00083539
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Armenia,Transport & communication,-0.00062402
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Australia,Clothing & footwear,-0.00428763
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Australia,Education,-0.00506252
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Australia,"Food, beverages & tobacco",-0.0014187
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Australia,"Gross rent, fuel & power",-0.00549058
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Australia,Medical care,-0.00589405
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Australia,Other,-0.00586507
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Australia,Recreation,-0.00612351
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Australia,Transport & communication,-0.00552791
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Austria,Clothing & footwear,-0.00424291
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Austria,Education,-0.00500909
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Austria,"Food, beverages & tobacco",-0.00145532
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Austria,"Gross rent, fuel & power",-0.0054348
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Austria,Medical care,-0.00583768
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Austria,Other,-0.00580869
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Austria,Recreation,-0.00606751
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Austria,Transport & communication,-0.00547202
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Azerbaijan,Clothing & footwear,-0.00004711
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Azerbaijan,Education,-0.00005526
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Azerbaijan,"Food, beverages & tobacco",-0.00003674
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Azerbaijan,"Gross rent, fuel & power",-0.00006343
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Azerbaijan,Medical care,-0.00007709
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Azerbaijan,Other,-0.00007577
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Azerbaijan,Recreation,-0.00009067
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Azerbaijan,Transport & communication,-0.00006437
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Bahamas,Clothing & footwear,-0.00387706
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Bahamas,Education,-0.00457271
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Bahamas,"Food, beverages & tobacco",-0.00166322
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Bahamas,"Gross rent, fuel & power",-0.00497815
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Bahamas,Medical care,-0.00537509
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Bahamas,Other,-0.00534607
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Bahamas,Recreation,-0.00560756
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Bahamas,Transport & communication,-0.00501426
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Bahrain,Clothing & footwear,-0.0023094
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Bahrain,Education,-0.00271507
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Bahrain,"Food, beverages & tobacco",-0.00148693
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Bahrain,"Gross rent, fuel & power",-0.00300686
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Bahrain,Medical care,-0.00334579
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Bahrain,Other,-0.00331891
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Bahrain,Recreation,-0.00357497
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Bahrain,Transport & communication,-0.00303531
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Bangladesh,Clothing & footwear,0.000364
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Bangladesh,Education,0.00042696
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Bangladesh,"Food, beverages & tobacco",0.00028946
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Bangladesh,"Gross rent, fuel & power",0.00049431
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Bangladesh,Medical care,0.00061769
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Bangladesh,Other,0.00060518
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Bangladesh,Recreation,0.00075602
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Bangladesh,Transport & communication,0.00050237
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Barbados ,Clothing & footwear,-0.00445107
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Barbados ,Education,-0.00525796
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Barbados ,"Food, beverages & tobacco",-0.00125947
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Barbados ,"Gross rent, fuel & power",-0.00569436
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Barbados ,Medical care,-0.00609977
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Barbados ,Other,-0.00607084
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Barbados ,Recreation,-0.00632783
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Barbados ,Transport & communication,-0.00573211
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Belarus,Clothing & footwear,-0.00173971
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Belarus,Education,-0.00204366
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Belarus,"Food, beverages & tobacco",-0.00119968
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Belarus,"Gross rent, fuel & power",-0.00228042
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Belarus,Medical care,-0.00257691
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Belarus,Other,-0.00255249
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Belarus,Recreation,-0.00279191
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Belarus,Transport & communication,-0.00230439
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Belgium,Clothing & footwear,-0.00418176
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Belgium,Education,-0.00493606
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Belgium,"Food, beverages & tobacco",-0.00150101
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Belgium,"Gross rent, fuel & power",-0.00535852
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Belgium,Medical care,-0.00576054
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Belgium,Other,-0.00573154
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Belgium,Recreation,-0.00599086
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Belgium,Transport & communication,-0.00539556
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Belize,Clothing & footwear,-0.00156335
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Belize,Education,-0.0018361
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Belize,"Food, beverages & tobacco",-0.00109706
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Belize,"Gross rent, fuel & power",-0.00205396
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Belize,Medical care,-0.00233371
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Belize,Other,-0.00231037
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Belize,Recreation,-0.00254157
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Belize,Transport & communication,-0.00207628
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Benin,Clothing & footwear,0.00114881
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Benin,Education,0.00134754
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Benin,"Food, beverages & tobacco",0.00094211
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Benin,"Gross rent, fuel & power",0.00158996
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Benin,Medical care,0.00213935
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Benin,Other,0.00207608
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Benin,Recreation,0.0029971
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Benin,Transport & communication,0.00162137
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Bermuda ,Clothing & footwear,-0.00441787
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Bermuda ,Education,-0.00521824
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Bermuda ,"Food, beverages & tobacco",-0.00129526
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Bermuda ,"Gross rent, fuel & power",-0.00565298
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Bermuda ,Medical care,-0.00605802
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Bermuda ,Other,-0.00602907
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Bermuda ,Recreation,-0.00628637
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Bermuda ,Transport & communication,-0.00569065
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Bolivia,Clothing & footwear,-0.00033453
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Bolivia,Education,-0.00039249
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Bolivia,"Food, beverages & tobacco",-0.00025689
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Bolivia,"Gross rent, fuel & power",-0.00044802
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Bolivia,Medical care,-0.00053562
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Bolivia,Other,-0.00052746
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Bolivia,Recreation,-0.00061681
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Bolivia,Transport & communication,-0.00045428
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Botswana,Clothing & footwear,-0.00136534
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Botswana,Education,-0.0016032
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Botswana,"Food, beverages & tobacco",-0.00097544
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Botswana,"Gross rent, fuel & power",-0.00179866
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Botswana,Medical care,-0.00205713
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Botswana,Other,-0.00203524
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Botswana,Recreation,-0.00225485
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Botswana,Transport & communication,-0.00181897
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Brazil,Clothing & footwear,-0.00187685
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Brazil,Education,-0.00220515
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Brazil,"Food, beverages & tobacco",-0.00127539
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Brazil,"Gross rent, fuel & power",-0.00245597
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Brazil,Medical care,-0.00276419
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Brazil,Other,-0.00273905
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Brazil,Recreation,-0.00298371
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Brazil,Transport & communication,-0.00248112
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Bulgaria,Clothing & footwear,-0.00188768
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Bulgaria,Education,-0.00221791
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Bulgaria,"Food, beverages & tobacco",-0.0012812
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Bulgaria,"Gross rent, fuel & power",-0.00246981
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Bulgaria,Medical care,-0.00277891
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Bulgaria,Other,-0.00275372
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Bulgaria,Recreation,-0.00299876
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Bulgaria,Transport & communication,-0.00249506
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Cameroon,Clothing & footwear,-0.00024073
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Cameroon,Education,-0.00028242
1996,Uncompensated cross-price elasticity with price change for house furnishing & operations,Cameroon,"Food, beverages & tobacco",-0.00018582
